business_id,sector,revenue_monthly,expenses_monthly,cash_balance,total_debt,accounts_receivable,accounts_payable,operational_incidents,stock_loss_rate,supplier_count,customer_concentration,employee_turnover,fraud_incidents,cash_discrepancies,segregation_of_duties,internal_audit_frequency,compliance_breaches,expired_licenses,missing_documents,tax_compliance_status,insurance_coverage_ratio,business_interruption_cover,liability_cover,debt_to_revenue,expense_ratio,cash_coverage_months,debt_risk_score,expense_risk_score,cash_risk_score,financial_risk_score,incident_risk_score,stock_loss_risk_score,customer_concentration_risk,employee_turnover_risk,supplier_risk_score,operational_risk_score,fraud_incident_risk,cash_discrepancy_risk,segregation_risk,audit_risk,fraud_risk_score,compliance_breach_risk,license_risk,document_risk,tax_risk,compliance_risk_score,insurance_coverage_risk,business_interruption_risk,liability_risk,insurance_risk_score,overall_risk_score,risk_category,max_risk_dimension,risk_category_v2
SME_0125,Retail,15537.6,9190.28,6299.87,50590.27,7955.73,73786.54,1,0.148,8,0.182,0.078,2,2,0,4,2,0,1,1,0.832,1,1,3.255989985583359,0.5914864586551334,0.6854927162175689,100.0,29.57432293275667,31.45072837824311,51.45258823112425,10.0,98.66666666666667,18.2,19.499999999999996,50.0,39.27333333333333,40.0,20.0,100,0.0,41.0,40.0,0,10.0,0,10.0,16.800000000000004,0,0,6.720000000000002,35.626109802670605,MODERATE,51.45258823112425,MODERATE
SME_0126,Transport,40026.38,8602.97,33434.8,4789.32,5506.72,14766.93,3,0.032,3,0.343,0.187,0,3,1,1,4,0,1,1,0.8,0,0,0.11965408812887901,0.21493250201492115,3.886425269412773,5.9827044064439505,10.746625100746057,0.0,5.018798852157002,30.0,21.333333333333336,34.300000000000004,46.75,85.71428571428572,43.61952380952381,0.0,30.0,0,75.0,24.75,80.0,0,10.0,0,18.0,19.999999999999996,100,100,68.0,26.860520608028054,LOW,68.0,LOW
SME_0127,Professional Services,19377.12,14115.97,11169.31,6329.54,10255.93,8025.74,3,0.063,10,0.839,0.345,1,5,1,2,0,0,2,1,0.469,0,1,0.326650193630426,0.7284864830274055,0.7912534526497293,16.3325096815213,36.42432415137027,20.874654735027065,24.176912043878296,30.0,42.00000000000001,83.89999999999999,86.25,35.71428571428571,55.572857142857146,20.0,50.0,0,50.0,28.5,0.0,0,20.0,0,4.0,53.1,100,0,51.24,32.57028789887777,MODERATE,55.572857142857146,MODERATE
SME_0128,Agriculture,19368.15,63108.51,5940.72,193242.11,10983.46,16257.16,2,0.044,12,0.161,0.202,1,1,1,1,3,0,3,1,0.358,0,1,9.977313785777163,3.2583654091898295,0.09413500651496921,100.0,100.0,90.58649934850308,96.23459973940123,20.0,29.333333333333332,16.1,50.5,21.42857142857143,27.472380952380952,20.0,10.0,0,75.0,26.75,60.0,0,30.0,0,18.0,64.2,100,0,55.68000000000001,49.35647515991562,MODERATE,96.23459973940123,CRITICAL REVIEW
SME_0129,Agriculture,38615.83,11816.65,7310.54,14528.33,3436.29,8158.82,1,0.115,2,0.845,0.273,1,2,0,4,0,0,4,1,0.889,0,1,0.37622731403157716,0.3060053351177483,0.6186643422628241,18.811365701578858,15.300266755887415,38.13356577371759,25.48691604672692,10.0,76.66666666666667,84.5,68.25,92.85714285714286,66.45476190476191,20.0,20.0,100,0.0,35.0,0.0,0,40.0,0,8.0,11.099999999999998,100,0,34.44,35.903765290208554,MODERATE,66.45476190476191,MODERATE
SME_0130,Retail,57214.8,17799.25,22260.8,36642.63,7644.75,13046.81,3,0.115,7,0.546,0.235,1,0,1,1,0,0,2,1,0.475,1,1,0.6404397114033431,0.3110952061354754,1.250659437897664,32.02198557016715,15.55476030677377,0.0,14.273023763082277,30.0,76.66666666666667,54.6,58.74999999999999,57.14285714285714,55.43190476190477,20.0,0.0,0,75.0,24.75,0.0,0,20.0,0,4.0,52.5,0,0,21.0,25.789883319400875,LOW,55.43190476190477,LOW
SME_0131,Agriculture,4273.32,19524.83,6651.6,6766.95,7372.59,4011.54,5,0.044,4,0.447,0.337,2,3,0,0,2,0,0,1,0.402,0,0,1.5835345820111764,4.569007235591999,0.34067390087391286,79.17672910055882,100.0,65.93260991260873,80.12606269521113,50.0,29.333333333333332,44.7,84.25,78.57142857142857,57.37095238095238,40.0,30.0,100,100.0,68.0,40.0,0,0.0,0,8.0,59.8,100,100,83.92,61.57255690380144,HIGH,83.92,HIGH
SME_0132,Agriculture,33364.7,7283.06,3979.86,32960.89,8564.75,11907.64,4,0.012,6,0.363,0.114,2,3,1,4,1,0,0,0,0.551,0,1,0.9878970888394022,0.21828639250465315,0.5464543749467943,49.39485444197011,10.914319625232658,45.35456250532057,36.23457722228906,40.0,8.0,36.3,28.499999999999996,64.28571428571428,35.417142857142856,40.0,30.0,0,0.0,18.0,20.0,0,0.0,100,34.0,44.9,100,0,47.96,33.22065888097244,MODERATE,47.96,MODERATE
SME_0133,Retail,20140.11,4393.41,6072.31,14617.08,19212.49,7805.58,3,0.002,5,0.353,0.23,0,0,1,2,1,1,1,0,0.581,0,1,0.7257696209206405,0.21814230408870655,1.3821405241031455,36.288481046032025,10.907115204435328,0.0,14.158678875140204,30.0,1.3333333333333335,35.3,57.49999999999999,71.42857142857143,39.11238095238095,0.0,0.0,0,50.0,12.5,20.0,100,10.0,100,66.0,41.900000000000006,100,0,46.760000000000005,31.101698900637302,MODERATE,66.0,MODERATE
SME_0134,Agriculture,53355.09,7917.37,20494.11,6284.64,11308.9,4368.6,4,0.064,2,0.36,0.049,0,1,1,2,0,1,2,1,0.528,0,1,0.11778894947042542,0.1483901535917192,2.588499716446244,5.889447473521272,7.41950767958596,0.0,3.992686545932169,40.0,42.66666666666667,36.0,12.25,92.85714285714286,44.75476190476191,0.0,10.0,0,50.0,14.5,0.0,100,20.0,0,34.0,47.199999999999996,100,0,48.879999999999995,25.27449643997013,LOW,48.879999999999995,LOW
SME_0135,Hospitality,20466.26,21933.91,13139.28,114219.02,30196.58,71027.63,6,0.062,10,0.852,0.276,3,0,0,3,2,0,1,0,0.984,0,0,5.58084476597092,1.0717107082583726,0.5990395693243932,100.0,53.58553541291863,40.096043067560686,62.11407785089987,60.0,41.333333333333336,85.2,69.0,35.71428571428571,58.24952380952381,60.0,0.0,100,25.0,49.25,40.0,0,10.0,100,40.0,1.6000000000000014,100,100,60.64,55.11060430765092,HIGH,62.11407785089987,HIGH
SME_0136,Manufacturing,70790.0,19302.54,8362.1,97882.04,9895.61,4524.67,4,0.148,2,0.715,0.293,1,0,1,2,0,1,2,1,0.917,0,1,1.3827099872863398,0.2726732589348778,0.43321241660423965,69.13549936431698,13.633662946743891,56.67875833957603,47.50225202914868,40.0,98.66666666666667,71.5,73.25,92.85714285714286,75.2547619047619,20.0,0.0,0,50.0,18.5,0.0,100,20.0,0,34.0,8.299999999999997,100,0,33.32,45.196366084935086,MODERATE,75.2547619047619,MODERATE
SME_0137,Professional Services,14552.25,31572.83,9688.9,26946.21,49455.02,12075.45,2,0.07,14,0.669,0.017,1,1,1,3,0,0,3,1,0.911,0,0,1.851686852548575,2.169618443883248,0.3068746133938579,92.58434262742875,100.0,69.31253866061421,85.50031825247432,20.0,46.66666666666667,66.9,4.25,7.14285714285714,28.991904761904767,20.0,10.0,0,25.0,14.25,0.0,0,30.0,0,6.0,8.899999999999997,100,100,63.56,43.004071666218486,MODERATE,85.50031825247432,MODERATE
SME_0138,Manufacturing,4198.02,19448.53,4570.85,81501.09,6605.4,5826.28,2,0.038,9,0.779,0.27,2,3,1,0,0,1,1,1,0.579,0,1,19.414173824803118,4.632786408830829,0.2350229040446759,100.0,100.0,76.49770959553241,90.59908383821296,20.0,25.333333333333336,77.9,67.5,42.85714285714286,46.718095238095245,40.0,30.0,0,100.0,43.0,0.0,100,10.0,0,32.0,42.1,100,0,46.84,56.943248960987695,HIGH,90.59908383821296,CRITICAL REVIEW
SME_0139,Retail,57983.02,16489.64,6589.6,201238.36,5002.71,15677.74,2,0.134,11,0.319,0.166,2,2,1,2,0,0,2,1,0.974,0,1,3.4706429571967794,0.28438739479247543,0.3996206102740873,100.0,14.219369739623772,60.03793897259126,58.28098651092364,20.0,89.33333333333334,31.900000000000002,41.5,28.57142857142857,42.26095238095238,40.0,20.0,0,50.0,28.5,0.0,0,20.0,0,4.0,2.6000000000000023,100,0,31.04,37.45353404851519,MODERATE,58.28098651092364,MODERATE
SME_0140,Transport,12731.0,11102.41,4121.17,63769.39,16365.21,3811.26,2,0.074,10,0.625,0.05,1,5,1,4,1,0,3,0,0.779,1,1,5.008985154347656,0.8720768203597518,0.3711959835747374,100.0,43.60384101798759,62.880401642526266,68.23331296240679,20.0,49.333333333333336,62.5,12.5,35.71428571428571,36.00952380952381,20.0,50.0,0,0.0,16.0,20.0,0,30.0,100,40.0,22.099999999999998,0,0,8.84,39.556374841102986,MODERATE,68.23331296240679,MODERATE
SME_0141,Professional Services,7061.62,36527.2,5957.57,48466.71,34132.8,25565.09,2,0.09,2,0.491,0.168,2,2,0,3,1,0,0,1,0.882,0,1,6.863398200412936,5.1726374401341335,0.16309955320966293,100.0,100.0,83.6900446790337,93.4760178716135,20.0,60.0,49.1,42.0,92.85714285714286,52.79142857142857,40.0,20.0,100,25.0,47.25,20.0,0,0.0,0,4.0,11.799999999999999,100,0,34.72,54.76266250434119,HIGH,93.4760178716135,CRITICAL REVIEW
SME_0142,Retail,25323.14,8628.13,30741.69,36603.62,2891.17,74996.93,2,0.014,8,0.765,0.078,1,2,1,2,0,0,2,1,0.651,0,1,1.4454613448411218,0.3407211743883262,3.5629609196894347,72.27306724205609,17.03605871941631,0.0,26.792737788441716,20.0,9.333333333333334,76.5,19.499999999999996,50.0,35.06666666666666,20.0,20.0,0,50.0,22.5,0.0,0,20.0,0,4.0,34.9,100,0,43.96,26.300488003199185,LOW,43.96,LOW
SME_0143,Transport,20646.23,7404.24,2722.55,57437.35,8375.36,5636.83,2,0.057,8,0.363,0.166,0,2,1,0,1,0,2,1,0.412,0,1,2.7819776298142567,0.3586243105884222,0.36770147915248563,100.0,17.93121552942111,63.229852084751435,60.67130549272691,20.0,38.0,36.3,41.5,50.0,37.16,0.0,20.0,0,100.0,29.0,20.0,0,20.0,0,8.0,58.80000000000001,100,0,53.52000000000001,39.84339164781808,MODERATE,60.67130549272691,MODERATE
SME_0144,Manufacturing,48296.53,28332.69,4017.76,20848.42,5771.21,35879.95,1,0.142,1,0.647,0.154,1,1,1,4,0,0,2,1,0.921,1,1,0.4316753191171291,0.5866402824385106,0.14180651395966992,21.583765955856453,29.332014121925532,85.81934860403301,49.6024734649478,10.0,94.66666666666667,64.7,38.49999999999999,100.0,61.57333333333334,20.0,10.0,0,0.0,8.0,0.0,0,20.0,0,4.0,7.899999999999996,0,0,3.1599999999999984,32.790075372817675,MODERATE,61.57333333333334,MODERATE
SME_0145,Retail,51049.95,6195.64,2282.21,22749.92,11371.96,8509.77,2,0.088,1,0.85,0.295,1,2,1,4,1,1,1,1,0.64,0,1,0.445640397297157,0.12136427165942378,0.3683574255444151,22.28201986485785,6.068213582971189,63.16425744555849,33.77077301257211,20.0,58.666666666666664,85.0,73.75,100.0,67.48333333333333,20.0,20.0,0,0.0,10.0,20.0,100,10.0,0,36.0,36.0,100,0,44.4,38.84206523710496,MODERATE,67.48333333333333,MODERATE
SME_0146,Professional Services,26987.46,124238.68,1837.73,47091.32,10090.57,46531.0,1,0.052,13,0.442,0.31,1,1,0,0,0,0,2,1,0.978,0,1,1.7449333875807505,4.603570695426691,0.014791931144149312,87.24666937903753,100.0,98.52080688558506,95.58232356794528,10.0,34.66666666666667,44.2,77.49999999999999,14.28571428571429,36.130476190476195,20.0,10.0,100,100.0,58.0,0.0,0,20.0,0,4.0,2.200000000000002,100,0,30.880000000000003,52.995316118002634,HIGH,95.58232356794528,CRITICAL REVIEW
SME_0147,Professional Services,12317.53,19189.56,6637.06,18677.74,33563.13,86017.93,4,0.094,4,0.157,0.243,1,0,1,2,2,0,3,1,0.478,0,1,1.5163543340263836,1.5579064958640247,0.3458682742074336,75.81771670131918,77.89532479320124,65.41317257925664,72.27918148005878,40.0,62.66666666666667,15.7,60.74999999999999,78.57142857142857,51.53761904761905,20.0,0.0,0,50.0,18.5,40.0,0,30.0,0,14.0,52.2,100,0,50.88,45.456159205922404,MODERATE,72.27918148005878,MODERATE
SME_0148,Construction,31450.94,23776.48,4313.86,20809.25,9070.44,9723.76,1,0.137,2,0.539,0.009,0,4,0,1,1,1,4,0,0.995,1,1,0.6616415916344631,0.7559863075634623,0.18143392125327212,33.08207958172316,37.79931537817311,81.85660787467279,54.007061637838,10.0,91.33333333333334,53.900000000000006,2.2499999999999996,92.85714285714286,50.06809523809524,0.0,40.0,100,75.0,51.75,20.0,100,40.0,100,72.0,0.5000000000000004,0,0,0.20000000000000018,49.889142300875214,MODERATE,72.0,MODERATE
SME_0149,Hospitality,28532.14,9427.55,46578.1,30005.6,34463.15,3054.66,4,0.041,12,0.394,0.372,0,1,1,2,0,0,5,1,0.456,1,1,1.051642113069682,0.33041860862872535,4.940636750799519,52.5821056534841,16.520930431436266,0.0,20.73091082547611,40.0,27.333333333333336,39.4,93.0,21.42857142857143,44.23238095238096,0.0,10.0,0,50.0,14.5,0.0,0,50.0,0,10.0,54.400000000000006,0,0,21.760000000000005,23.853368485738073,LOW,44.23238095238096,LOW
SME_0150,Agriculture,39410.22,13987.44,6029.08,94803.37,7530.75,28167.89,2,0.076,1,0.671,0.274,2,3,0,3,1,1,2,1,0.558,0,1,2.4055529251041987,0.3549191047398365,0.4310352716437032,100.0,17.745955236991826,56.89647283562969,58.08237570534943,20.0,50.66666666666667,67.10000000000001,68.5,100.0,61.25333333333334,40.0,30.0,100,25.0,49.25,20.0,100,20.0,0,38.0,44.199999999999996,100,0,47.68,53.056046044938164,HIGH,61.25333333333334,HIGH
SME_0151,Transport,12416.55,12793.87,29044.77,9665.22,23021.27,14685.82,1,0.144,9,0.908,0.014,5,1,1,3,1,0,3,1,0.716,0,1,0.7784142938255796,1.0303884734487438,2.270209873947445,38.92071469127898,51.51942367243719,0.0,27.13204150911485,10.0,96.0,90.8,3.4999999999999996,42.85714285714286,48.63142857142857,100.0,10.0,0,25.0,38.25,20.0,0,30.0,0,10.0,28.400000000000002,100,0,41.36,33.5834695955916,MODERATE,48.63142857142857,MODERATE
SME_0152,Construction,18148.31,11668.63,21061.53,64095.61,12285.03,18850.11,4,0.026,13,0.513,0.328,1,2,1,2,1,0,0,1,0.785,0,0,3.5317674207681042,0.642959592380778,1.8049702492923334,100.0,32.1479796190389,0.0,39.64439388571167,40.0,17.333333333333336,51.300000000000004,82.0,14.28571428571429,40.983809523809526,20.0,20.0,0,50.0,22.5,20.0,0,0.0,0,4.0,21.499999999999996,100,100,68.6,34.099270546665885,MODERATE,68.6,MODERATE
SME_0153,Agriculture,37576.48,29866.61,6491.46,66220.75,47440.77,8837.87,4,0.108,3,0.496,0.08,1,2,0,3,1,0,2,1,0.804,0,1,1.7622925297952334,0.7948219205204957,0.2173484034512119,88.11462648976168,39.741096026024785,78.26515965487881,69.66278061668747,40.0,72.0,49.6,20.0,85.71428571428572,53.462857142857146,20.0,20.0,100,25.0,41.25,20.0,0,20.0,0,8.0,19.599999999999994,100,0,37.839999999999996,47.49854847072053,MODERATE,69.66278061668747,MODERATE
SME_0154,Agriculture,67811.88,12562.43,65994.88,65825.64,2646.59,5413.32,4,0.092,14,0.656,0.232,1,1,0,1,0,1,4,1,0.633,1,0,0.9707095570864573,0.18525411771506703,5.253353053509552,48.53547785432287,9.262705885753352,0.0,17.339455122022866,40.0,61.33333333333334,65.60000000000001,57.99999999999999,7.14285714285714,46.4152380952381,20.0,10.0,100,75.0,51.75,0.0,100,40.0,0,38.0,36.7,0,100,44.68,37.323646060416394,MODERATE,51.75,MODERATE
SME_0155,Retail,54142.17,40624.56,10464.36,13389.23,3508.24,34097.36,2,0.102,14,0.188,0.187,1,2,1,1,0,0,1,1,0.354,1,0,0.24729762401470057,0.7503312113275105,0.25758703601959015,12.364881200735029,37.516560566375524,74.24129639804097,44.66095108934955,20.0,68.0,18.8,46.75,7.14285714285714,32.13857142857143,20.0,20.0,0,75.0,28.75,0.0,0,10.0,0,2.0,64.60000000000001,0,100,55.84,33.066928183947724,MODERATE,55.84,MODERATE
SME_0156,Agriculture,26696.16,151550.31,36322.99,5520.76,51989.68,16002.06,2,0.053,14,0.315,0.168,2,0,1,4,1,0,1,0,0.647,0,0,0.20679977944393502,5.676858020029847,0.23967611811549577,10.339988972196752,100.0,76.03238818845041,63.514951967039195,20.0,35.333333333333336,31.5,42.0,7.14285714285714,27.195238095238093,40.0,0.0,0,0.0,12.0,20.0,0,10.0,100,36.0,35.3,100,100,74.12,41.06529511392128,MODERATE,74.12,MODERATE
SME_0157,Hospitality,16927.84,14209.9,32331.39,52504.45,5168.83,3272.99,2,0.047,1,0.881,0.356,1,2,1,3,0,0,1,0,0.534,1,1,3.1016627047514627,0.8394396449871927,2.275272169403022,100.0,41.971982249359634,0.0,42.591594674807894,20.0,31.333333333333336,88.1,88.99999999999999,100.0,65.68666666666667,20.0,20.0,0,25.0,16.25,0.0,0,10.0,100,32.0,46.599999999999994,0,0,18.639999999999997,39.11314506910903,MODERATE,65.68666666666667,MODERATE
SME_0158,Professional Services,34533.58,20332.57,12110.7,36188.31,5472.65,22266.75,2,0.103,2,0.669,0.175,2,1,0,2,0,1,1,0,0.76,0,0,1.047916549630823,0.5887767790075631,0.5956305572782978,52.39582748154115,29.438838950378155,40.436944272170216,40.72517763844388,20.0,68.66666666666667,66.9,43.74999999999999,92.85714285714286,58.43476190476191,40.0,10.0,100,50.0,51.5,0.0,100,10.0,100,62.0,24.0,100,100,69.6,53.38624376772364,HIGH,69.6,HIGH
SME_0159,Construction,10441.24,24384.74,16955.16,81906.14,4546.85,18586.93,2,0.032,8,0.111,0.03,2,1,1,4,1,0,6,0,0.428,0,0,7.844483988491788,2.335425677409963,0.6953184655649394,100.0,100.0,30.46815344350606,72.18726137740242,20.0,21.333333333333336,11.1,7.5,50.0,21.986666666666668,40.0,10.0,0,0.0,14.0,20.0,0,60.0,100,46.0,57.2,100,100,82.88,45.1408450798874,MODERATE,82.88,MODERATE
SME_0160,Agriculture,13004.23,76674.99,14932.1,14889.56,28111.72,8954.33,5,0.063,5,0.274,0.379,0,0,0,1,0,0,1,1,0.576,0,0,1.14497821093598,5.896157634861888,0.19474537916470547,57.248910546799,100.0,80.52546208352945,79.38485799745149,50.0,42.00000000000001,27.400000000000002,94.75,71.42857142857143,57.11571428571428,0.0,0.0,100,75.0,43.75,0.0,0,10.0,0,2.0,42.400000000000006,100,100,76.96000000000001,54.840385970664016,HIGH,79.38485799745149,HIGH
SME_0161,Retail,83654.3,16848.36,2547.67,64155.88,3236.44,51559.61,1,0.028,11,0.68,0.368,1,3,1,4,2,0,2,0,0.976,0,1,0.7669167036243205,0.20140459008084463,0.15121174998634881,38.345835181216025,10.070229504042231,84.87882500136512,48.476349406123525,10.0,18.666666666666668,68.0,92.0,28.57142857142857,43.44761904761905,20.0,30.0,0,0.0,12.0,40.0,0,20.0,100,42.0,2.400000000000002,100,0,30.96,37.200809583741815,MODERATE,48.476349406123525,MODERATE
SME_0162,Hospitality,34484.27,9273.48,8471.71,86108.62,10204.11,6879.53,1,0.001,7,0.75,0.274,1,1,1,0,1,0,1,1,0.362,0,0,2.4970405347133635,0.2689191332743886,0.9135416262287728,100.0,13.44595666371943,8.645837377122723,37.492121949964925,10.0,0.6666666666666667,75.0,68.5,57.14285714285714,42.261904761904766,20.0,10.0,0,100.0,33.0,20.0,0,10.0,0,6.0,63.800000000000004,100,100,85.52000000000001,37.86511277546567,MODERATE,85.52000000000001,MODERATE
SME_0163,Manufacturing,18932.02,6535.83,23422.31,27272.74,7873.68,10306.95,5,0.146,6,0.814,0.187,2,2,1,3,0,0,2,1,0.722,0,0,1.4405615459945638,0.3452262357635371,3.5836779720402765,72.02807729972818,17.261311788176855,0.0,26.786816726371512,50.0,97.33333333333333,81.39999999999999,46.75,64.28571428571428,67.95380952380953,40.0,20.0,0,25.0,22.25,0.0,0,20.0,0,4.0,27.800000000000004,100,100,71.12,37.186497398863835,MODERATE,71.12,MODERATE
SME_0164,Professional Services,48530.22,17184.1,36804.78,45518.87,25417.78,23967.29,3,0.065,13,0.348,0.037,2,1,1,2,2,0,4,1,0.363,0,1,0.937948972825592,0.3540907088408006,2.1417927037202995,46.897448641279595,17.704535442040033,0.0,19.380595224995886,30.0,43.333333333333336,34.8,9.249999999999998,14.28571428571429,26.333809523809524,40.0,10.0,0,50.0,26.5,40.0,0,40.0,0,16.0,63.7,100,0,55.480000000000004,25.64563094845115,LOW,55.480000000000004,LOW
SME_0165,Professional Services,69997.24,12574.46,3891.53,43954.89,6021.1,12858.35,2,0.145,1,0.891,0.316,1,5,1,1,0,0,1,1,0.41,0,0,0.6279517592407928,0.17964222589347806,0.3094788961116422,31.39758796203964,8.982111294673903,69.05211038883579,39.73475393254837,20.0,96.66666666666667,89.1,78.99999999999999,100.0,76.95333333333333,20.0,50.0,0,75.0,34.75,0.0,0,10.0,0,2.0,59.00000000000001,100,100,83.60000000000001,46.76875951309784,MODERATE,83.60000000000001,MODERATE
SME_0166,Construction,17516.89,89871.35,13575.58,13193.55,14531.67,3451.9,4,0.021,6,0.57,0.03,3,1,1,4,0,0,1,0,0.723,1,1,0.7531902067090677,5.130553996742573,0.15105570351396747,37.65951033545338,100.0,84.89442964860325,75.25562496007731,40.0,14.000000000000002,56.99999999999999,7.5,64.28571428571428,36.55714285714286,60.0,10.0,0,0.0,20.0,0.0,0,10.0,100,32.0,27.700000000000003,0,0,11.080000000000002,41.6239732023089,MODERATE,75.25562496007731,MODERATE
SME_0167,Professional Services,17760.01,74162.73,9302.77,51023.89,3485.08,14158.65,2,0.088,11,0.692,0.027,2,4,0,2,2,0,2,1,0.611,1,0,2.8729651616187155,4.175827040637928,0.1254372647824588,100.0,100.0,87.45627352175411,94.98250940870165,20.0,58.666666666666664,69.19999999999999,6.749999999999999,28.57142857142857,36.63761904761905,40.0,40.0,100,50.0,57.5,40.0,0,20.0,0,12.0,38.9,0,100,45.56,55.51015758451525,HIGH,94.98250940870165,CRITICAL REVIEW
SME_0168,Agriculture,16066.87,7868.55,7110.46,151971.91,77411.24,8264.39,3,0.03,7,0.607,0.215,0,1,1,3,1,0,1,0,0.684,0,0,9.45871286691185,0.48973757800990486,0.9036556925990176,100.0,24.486878900495242,9.634430740098242,41.19983596618787,30.0,20.0,60.699999999999996,53.75,57.14285714285714,44.31857142857143,0.0,10.0,0,25.0,8.25,20.0,0,10.0,100,36.0,31.599999999999994,100,100,72.64,37.75359364699922,MODERATE,72.64,MODERATE
SME_0169,Retail,54052.52,10193.64,11420.89,30673.57,8060.31,25950.82,3,0.119,4,0.204,0.064,0,0,0,2,1,0,5,1,0.916,1,1,0.5674771500015171,0.18858769211870233,1.1203936964617154,28.373857500075854,9.429384605935116,0.0,11.340972631803291,30.0,79.33333333333333,20.4,16.0,78.57142857142857,44.860952380952384,0.0,0.0,100,50.0,37.5,20.0,0,50.0,0,14.0,8.399999999999997,0,0,3.359999999999999,24.55352988477908,LOW,44.860952380952384,LOW
SME_0170,Professional Services,54473.91,19094.26,9948.67,6960.65,10079.18,13749.51,4,0.118,8,0.919,0.003,0,3,1,3,1,0,1,1,0.872,1,0,0.12777951867233323,0.3505211944580442,0.5210293564662889,6.388975933616662,17.52605972290221,47.89706435337111,26.333336438304105,40.0,78.66666666666666,91.9,0.75,50.0,52.263333333333335,0.0,30.0,0,25.0,12.25,20.0,0,10.0,0,6.0,12.8,0,100,35.120000000000005,27.827834264824563,LOW,52.263333333333335,LOW
SME_0171,Professional Services,75762.12,55045.1,13747.39,15089.07,44338.97,13065.35,4,0.017,8,0.204,0.169,0,3,0,3,1,0,0,1,0.922,1,0,0.19916377735997884,0.7265517385205166,0.24974775229766136,9.958188867998942,36.32758692602583,75.02522477023386,43.89582264630098,40.0,11.333333333333334,20.4,42.25,50.0,32.79666666666667,0.0,30.0,100,25.0,37.25,20.0,0,0.0,0,4.0,7.799999999999995,0,100,33.12,32.72991346055696,MODERATE,43.89582264630098,MODERATE
SME_0172,Manufacturing,56022.77,18840.0,33823.58,5062.03,5897.8,4671.5,2,0.137,7,0.317,0.055,0,2,0,3,1,1,6,0,0.731,0,1,0.09035665319654848,0.33629183276728375,1.7953067940552019,4.517832659827424,16.81459163836419,0.0,6.399727289457483,20.0,91.33333333333334,31.7,13.749999999999998,57.14285714285714,42.7852380952381,0.0,20.0,100,25.0,35.25,20.0,100,60.0,100,76.0,26.900000000000002,100,0,40.760000000000005,35.14222771064677,MODERATE,76.0,MODERATE
SME_0173,Manufacturing,6774.07,10725.02,17523.96,109012.06,44845.77,9756.01,2,0.029,11,0.792,0.064,1,3,0,4,1,0,6,0,0.643,0,1,16.09254997364952,1.5832461134886413,1.6339326173750723,100.0,79.16230567443206,0.0,53.74869170232962,20.0,19.333333333333336,79.2,16.0,28.57142857142857,32.62095238095238,20.0,30.0,100,0.0,37.0,20.0,0,60.0,100,46.0,35.699999999999996,100,0,44.28,43.00784560593698,MODERATE,53.74869170232962,MODERATE
SME_0174,Transport,31300.91,17171.76,10913.85,64412.18,6905.11,28731.6,1,0.092,2,0.626,0.031,0,2,0,3,2,0,1,0,0.621,0,0,2.0578372961041707,0.5486025805639516,0.6355696795203288,100.0,27.43012902819758,36.443032047967115,52.80625152764612,10.0,61.33333333333334,62.6,7.75,92.85714285714286,46.90809523809524,0.0,20.0,100,25.0,35.25,40.0,0,10.0,100,40.0,37.9,100,100,75.16,48.134899267817644,MODERATE,75.16,MODERATE
SME_0175,Hospitality,10720.6,10887.16,51628.13,18171.02,18303.89,5965.69,6,0.148,6,0.812,0.082,0,2,1,2,0,0,1,1,0.818,0,1,1.6949629684905696,1.0155364438557544,4.742111808772903,84.74814842452848,50.77682219278772,0.0,40.65749118519486,60.0,98.66666666666667,81.2,20.5,64.28571428571428,64.9304761904762,0.0,20.0,0,50.0,16.5,0.0,0,10.0,0,2.0,18.200000000000006,100,0,37.28,35.75786640317751,MODERATE,64.9304761904762,MODERATE
SME_0176,Agriculture,16585.76,29147.04,24273.16,7265.5,5972.54,11653.56,4,0.132,6,0.538,0.286,0,1,0,0,1,0,2,1,0.665,0,1,0.4380565014807884,1.7573532958393225,0.8327830201625962,21.90282507403942,87.86766479196612,16.72169798374038,39.61982615329781,40.0,88.00000000000001,53.800000000000004,71.49999999999999,64.28571428571428,63.51714285714286,0.0,10.0,100,100.0,52.0,20.0,0,20.0,0,8.0,33.5,100,0,43.4,43.70523356027506,MODERATE,63.51714285714286,MODERATE
SME_0177,Professional Services,28655.67,10207.73,7293.93,13038.45,2951.02,5166.03,3,0.143,12,0.42,0.324,0,2,0,2,0,0,4,1,0.374,1,0,0.45500419288748095,0.3562202523968206,0.7145496599145942,22.75020964437405,17.81101261984103,28.545034008540583,23.586380282680757,30.0,95.33333333333333,42.0,81.0,21.42857142857143,53.952380952380956,0.0,20.0,100,50.0,41.5,0.0,0,40.0,0,8.0,62.6,0,100,55.040000000000006,35.56800932289947,MODERATE,55.040000000000006,MODERATE
SME_0178,Professional Services,48780.38,11965.45,2368.65,15846.05,14522.8,4134.84,2,0.051,12,0.884,0.181,4,3,1,4,1,0,2,1,0.399,0,0,0.3248447429068818,0.24529226709591032,0.19795745249865238,16.24223714534409,12.264613354795516,80.20425475013477,40.63375705009579,20.0,34.0,88.4,45.24999999999999,21.42857142857143,41.815714285714286,80.0,30.0,0,0.0,30.0,20.0,0,20.0,0,8.0,60.099999999999994,100,100,84.03999999999999,38.248055686457306,MODERATE,84.03999999999999,MODERATE
